Invoice,StockCode,Description,Quantity,transaction_date,Price,Customer ID,Country,Total_Value
529789,22534,MAGIC DRAWING SLATE SPACEBOY,5,24/08/2010,0.42,12838,United Kingdom,2.10
538156,22272,FELTCRAFT DOLL MARIA,3,23/11/2010,2.95,15555,United Kingdom,8.85
509117,22030,SWALLOWS GREETING CARD,12,20/07/2010,0.42,17797,United Kingdom,5.04
513436,21621,VINTAGE UNION JACK BUNTING,2,23/12/2009,8.50,13203,United Kingdom,17.00
507888,21231,SWEETHEART CERAMIC TRINKET BOX,12,07/11/2010,1.25,13004,United Kingdom,15.00
523195,22348,TEA BAG PLATE RED SPOTTY,12,27/01/2010,0.85,13802,United Kingdom,10.20
515192,84978,HANGING HEART JAR T-LIGHT HOLDER,12,04/10/2010,1.25,18225,United Kingdom,15.00
501275,84800,LARGE WHITE/PINK ROSE ART FLOWER,1,14/11/2010,2.12,14667,United Kingdom,2.12
534451,22469,HEART OF WICKER SMALL,40,02/11/2010,1.45,16239,United Kingdom,58.00
496771,22050,PINK PAISLEY ROSE GIFT WRAP,25,16/12/2009,0.42,14545,United Kingdom,10.50
503579,35809,ENAMEL PINK TEA CONTAINER,1,07/04/2010,2.10,15768,United Kingdom,2.10
531496,21481,FAWN BLUE HOT WATER BOTTLE,2,21/04/2010,2.95,13738,United Kingdom,5.90
535788,22781,GUMBALL MAGAZINE RACK,1,08/11/2010,7.65,16595,United Kingdom,7.65
514505,72812,LARGE ZINC GLASS CANDLEHOLDER,4,30/07/2010,2.10,17201,United Kingdom,8.40
525057,84754,S/15 SILVER GLASS BAUBLES IN BAG,12,11/11/2010,1.25,13245,United Kingdom,15.00
535319,22530,MAGIC DRAWING SLATE DOLLY GIRL,24,21/01/2010,0.42,13458,United Kingdom,10.08
521154,M,Manual,1,16/12/2009,130.00,12414,Austria,130.00
500857,21181,PLEASE ONE PERSON METAL SIGN,4,11/12/2009,2.10,15911,United Kingdom,8.40
536557,22468,BABUSHKA LIGHTS STRING OF 10,1,04/12/2009,6.75,17841,United Kingdom,6.75
524574,22639,SET OF 4 NAPKIN CHARMS HEARTS,3,06/04/2010,2.55,16773,United Kingdom,7.65
532964,21844,RED RETROSPOT MUG,6,03/10/2010,2.95,15493,United Kingdom,17.70
525888,22495,SET OF 2 ROUND TINS CAMEMBERT,1,03/12/2010,2.95,16906,United Kingdom,2.95
517395,82580,BATHROOM METAL SIGN,12,16/08/2010,0.55,14833,United Kingdom,6.60
522959,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,22/10/2010,1.45,14878,United Kingdom,5.80
507000,20723,STRAWBERRY CHARLOTTE BAG,10,21/07/2010,0.85,16746,United Kingdom,8.50
513975,21161,KEEP OUT BOYS DOOR HANGER,4,19/10/2010,1.45,13451,United Kingdom,5.80
532817,20966,SANDWICH BATH SPONGE,10,29/09/2010,1.25,14493,United Kingdom,12.50
527379,21755,LOVE BUILDING BLOCK WORD,2,17/11/2010,5.95,13527,United Kingdom,11.90
495680,20750,RED/WHITE DOT MINI CASES,2,11/04/2010,7.95,15950,United Kingdom,15.90
515333,21124,SET/10 BLUE SPOTTY PARTY CANDLES,1,15/10/2010,1.25,14516,United Kingdom,1.25
536557,22795,SWEETHEART RECIPE BOOK STAND,2,30/06/2010,6.75,17841,United Kingdom,13.50
530811,21156,RETROSPOT CHILDRENS APRON,1,03/03/2010,1.95,13137,United Kingdom,1.95
528624,22509,SEWING BOX RETROSPOT DESIGN,1,09/03/2010,16.95,17358,United Kingdom,16.95
500871,85200,BUNNY EGG BOX,12,16/11/2010,1.25,17220,United Kingdom,15.00
510498,20718,RED SPOTTY SHOPPER BAG,10,02/11/2010,1.25,14227,United Kingdom,12.50
527950,22567,20 DOLLY PEGS RETROSPOT,2,05/01/2010,1.25,16795,United Kingdom,2.50
527420,22667,RECIPE BOX RETROSPOT,1,29/10/2010,2.95,16549,United Kingdom,2.95
526863,20724,RED RETROSPOT CHARLOTTE BAG,20,03/12/2009,0.85,15203,United Kingdom,17.00
492202,20989,URBAN CHIC CHOPSTICKS SET/5,8,12/11/2010,1.95,15514,United Kingdom,15.60
507178,21561,DINOSAUR LUNCH BOX WITH CUTLERY,60,26/05/2010,2.10,14646,Netherlands,126.00
532749,22044,CHRISTMAS CARD STACK OF PRESENTS,24,18/01/2010,0.42,13081,United Kingdom,10.08
523354,20685,DOORMAT RED SPOT,2,14/10/2010,7.95,17161,United Kingdom,15.90
502419,84991,60 TEATIME FAIRY CAKE CASES,2,25/03/2010,0.55,16300,United Kingdom,1.10
493395,22279,POCKET BAG BLUE PAISLEY RED SPOT,6,07/02/2010,2.10,12539,Spain,12.60
522273,22557,PLASTERS IN TIN VINTAGE PAISLEY,2,01/02/2010,1.65,16470,United Kingdom,3.30
523611,85049,ROMANTIC PINKS RIBBONS,6,19/09/2010,1.25,17373,United Kingdom,7.50
503340,85113,POLKA DOT PISTACHIO PAIL,3,21/06/2010,2.10,13059,United Kingdom,6.30
523149,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,12/04/2010,3.25,17585,United Kingdom,3.25
530394,21238,RED RETROSPOT CUP,8,26/10/2010,0.85,12681,France,6.80
505712,21181,PLEASE ONE PERSON METAL SIGN,2,21/07/2010,2.10,13527,United Kingdom,4.20
527328,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,22/11/2010,0.55,12748,United Kingdom,0.55
536009,84997,BLUE 3 PIECE POLKADOT CUTLERY SET,72,15/02/2010,3.39,12415,Australia,244.08
530811,21754,HOME BUILDING BLOCK WORD,1,19/02/2010,5.95,13137,United Kingdom,5.95
530437,22585,PACK OF 6 BIRDY GIFT TAGS,1,01/03/2010,1.25,15915,United Kingdom,1.25
527041,22533,MAGIC DRAWING SLATE BAKE A CAKE,192,12/04/2010,0.36,12798,Japan,69.12
512098,72132,COLUMBIAN CUBE CANDLE,1,13/06/2010,1.95,17790,United Kingdom,1.95
509196,21452,TOADSTOOL MONEY BOX,3,17/10/2010,2.95,14671,United Kingdom,8.85
526195,22059,CERAMIC STRAWBERRY DESIGN MUG,12,28/11/2010,1.49,15645,United Kingdom,17.88
531382,22113,GREY HEART HOT WATER BOTTLE,1,08/12/2010,3.75,16549,United Kingdom,3.75
508401,21166,COOK WITH WINE METAL SIGN,2,12/11/2010,1.95,15972,United Kingdom,3.90
518270,20723,STRAWBERRY CHARLOTTE BAG,2,12/10/2010,0.85,16549,United Kingdom,1.70
509766,22719,GUMBALL MONOCHROME COAT RACK,2,18/07/2010,1.25,18181,United Kingdom,2.50
510673,84791,GINGHAM HEART DECORATION,2,11/11/2010,2.95,17961,United Kingdom,5.90
495504,72741,GRAND CHOCOLATECANDLE,9,06/10/2010,1.45,16795,United Kingdom,13.05
505345,21240,BLUE SPOTTY CUP,8,06/07/2010,0.85,17324,United Kingdom,6.80
507275,22621,TRADITIONAL KNITTING NANCY,12,16/03/2010,1.45,13890,United Kingdom,17.40
490101,20989,URBAN CHIC CHOPSTICKS SET/5,20,09/12/2009,1.95,14644,United Kingdom,39.00
517714,21123,SET/10 IVORY SPOTTY PARTY CANDLES,1,03/11/2010,1.25,13869,United Kingdom,1.25
490612,85066,CREAM SWEETHEART MINI CHEST,2,11/12/2009,12.75,17508,Greece,25.50
531900,21985,PACK OF 12 HEARTS DESIGN TISSUES,2,22/11/2010,0.29,15031,United Kingdom,0.58
529841,21414,SCALLOP SHELL SOAP DISH,12,27/04/2010,2.10,14918,United Kingdom,25.20
499968,82494,WOODEN FRAME ANTIQUE WHITE,6,30/11/2010,2.95,13214,United Kingdom,17.70
519790,22083,PAPER CHAIN KIT RETRO SPOT,40,21/03/2010,2.55,14739,United Kingdom,102.00
531377,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,15/01/2010,9.95,16553,United Kingdom,39.80
496918,85145,JARDIN ETCHED GLASS LARGE BELL JAR,1,16/12/2009,12.75,16986,United Kingdom,12.75
495030,22036,DINOSAUR BIRTHDAY CARD,12,22/03/2010,0.42,13982,United Kingdom,5.04
508504,21498,RED SPOTS WRAP,25,21/10/2010,0.42,13451,United Kingdom,10.50
515922,21623,VINTAGE UNION JACK MEMOBOARD,1,06/10/2010,9.95,14667,United Kingdom,9.95
510004,22431,WATERING CAN BLUE ELEPHANT,12,27/05/2010,1.95,13089,United Kingdom,23.40
515113,84978,HANGING HEART JAR T-LIGHT HOLDER,12,26/01/2010,1.25,16266,United Kingdom,15.00
520990,21470,FLOWER VINE RAFFIA FOOD COVER,4,30/09/2010,3.75,15311,United Kingdom,15.00
509033,21754,HOME BUILDING BLOCK WORD,1,18/08/2010,5.95,15879,United Kingdom,5.95
503149,21356,TOAST ITS - FAIRY FLOWER,1,16/02/2010,1.25,14606,United Kingdom,1.25
524942,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,25/08/2010,1.25,12639,Sweden,30.00
519179,20727,LUNCH BAG BLACK SKULL.,1,17/11/2010,1.65,17238,United Kingdom,1.65
537221,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,24/11/2010,3.75,17965,United Kingdom,3.75
517017,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,28/10/2010,1.25,13004,United Kingdom,15.00
535489,"22,125.00",UNION JACK HOT WATER BOTTLE,-12,23/02/2010,4.95,17841,United Kingdom,-59.40
528913,22595,CHRISTMAS GINGHAM HEART,3,20/04/2010,0.85,17432,United Kingdom,2.55
535019,22972,CHILDRENS SPACEBOY MUG,12,24/11/2010,1.65,17017,United Kingdom,19.80
505024,20719,WOODLAND CHARLOTTE BAG,6,11/05/2010,0.85,15005,United Kingdom,5.10
526842,21035,SET/2 RED RETROSPOT TEA TOWELS,2,11/03/2010,2.95,17377,United Kingdom,5.90
501010,35241,ENAMEL BLUE RIM BISCUIT BIN,2,20/05/2010,4.95,13715,United Kingdom,9.90
489573,21912,VINTAGE SNAKES & LADDERS,3,02/12/2009,3.75,15051,United Kingdom,11.25
516887,21231,SWEETHEART CERAMIC TRINKET BOX,2,28/10/2010,1.25,15808,United Kingdom,2.50
500336,16238,PARTY TIME PENCIL ERASERS,4,16/06/2010,0.21,17589,United Kingdom,0.84
501641,85099,JUMBO BAG RED WHITE SPOTTY,1,27/04/2010,1.95,13057,United Kingdom,1.95
512954,22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",12,14/10/2010,1.65,15786,United Kingdom,19.80
493952,15036,ASSORTED COLOURS SILK FAN,96,10/08/2010,0.65,12971,United Kingdom,62.40
524337,22744,MAKE YOUR OWN MONSOON CARD KIT,2,11/05/2010,2.95,14410,United Kingdom,5.90
507000,22355,"CHARLOTTE BAG , SUKI DESIGN",10,29/06/2010,0.85,16746,United Kingdom,8.50
523989,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,21/09/2010,2.95,14105,United Kingdom,17.70
515253,22129,PARTY CONES CANDY TREE DECORATION,12,17/03/2010,0.85,18260,United Kingdom,10.20
498357,84970,SINGLE HEART ZINC T-LIGHT HOLDER,12,22/01/2010,0.95,17841,United Kingdom,11.40
508079,21452,TOADSTOOL MONEY BOX,3,12/07/2010,2.95,17092,United Kingdom,8.85
528985,21055,TOOL BOX SOFT TOY,1,13/01/2010,8.95,13363,United Kingdom,8.95
529766,21181,PLEASE ONE PERSON METAL SIGN,12,09/11/2010,2.10,14490,United Kingdom,25.20
498721,22355,"CHARLOTTE BAG , SUKI DESIGN",10,28/03/2010,0.85,13178,United Kingdom,8.50
519946,85068,CREAM SWEETHEART SHELF + HOOKS,2,14/06/2010,7.95,14156,EIRE,15.90
523756,22271,FELTCRAFT DOLL ROSIE,1,15/12/2009,2.95,15426,United Kingdom,2.95
489795,21754,HOME BUILDING BLOCK WORD,36,25/01/2010,5.45,14440,United Kingdom,196.20
534497,22212,FOUR HOOK WHITE LOVEBIRDS,3,18/03/2010,2.10,17811,United Kingdom,6.30
522917,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,13/12/2009,2.55,12425,Portugal,30.60
525030,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,13,23/08/2010,0.85,15351,United Kingdom,11.05
492015,84032,CHARLIE+LOLA PINK HOT WATER BOTTLE,6,11/10/2010,2.95,14911,EIRE,17.70
502613,79323,GREEN CHERRY LIGHTS,6,06/12/2010,6.75,14535,United Kingdom,40.50
499641,20682,RED SPOTTY CHILDS UMBRELLA,1,26/08/2010,3.25,17841,United Kingdom,3.25
518261,22377,BOTTLE BAG RETROSPOT,2,07/12/2010,2.10,17921,United Kingdom,4.20
518414,85176,SEWING SUSAN 21 NEEDLE SET,10,04/01/2010,0.85,17393,United Kingdom,8.50
507289,21901,"KEY FOB , BACK DOOR",3,14/09/2010,0.65,14535,United Kingdom,1.95
525995,21888,BINGO SET,1,17/10/2010,3.75,17196,United Kingdom,3.75
536464,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,07/06/2010,2.95,17968,United Kingdom,2.95
494339,21091,SET/6 WOODLAND PAPER PLATES,12,17/11/2010,0.85,14154,United Kingdom,10.20
522461,84536,ENGLISH ROSE NOTEBOOK A7 SIZE,6,12/03/2010,0.42,14381,United Kingdom,2.52
512554,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,26/10/2010,1.45,15005,United Kingdom,1.45
530647,22187,GREEN CHRISTMAS TREE CARD HOLDER,8,02/09/2010,4.25,15270,United Kingdom,34.00
530843,21232,STRAWBERRY CERAMIC TRINKET BOX,24,28/09/2010,1.25,14895,United Kingdom,30.00
533300,22569,FELTCRAFT CUSHION BUTTERFLY,24,01/10/2010,3.39,16722,United Kingdom,81.36
520699,21930,JUMBO STORAGE BAG SKULLS,10,20/10/2010,1.95,13242,United Kingdom,19.50
496339,21187,WHITE BELL HONEYCOMB PAPER GARLAND,2,03/12/2010,1.65,16655,United Kingdom,3.30
512103,84997,RED 3 PIECE MINI DOTS CUTLERY SET,6,30/03/2010,3.75,15712,United Kingdom,22.50
509850,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,22/07/2010,0.85,12656,France,8.50
513330,21720,CAKE SHOP STICKER SHEET,10,08/12/2010,0.85,17092,United Kingdom,8.50
512552,21116,OWL DOORSTOP,3,14/06/2010,4.95,18044,United Kingdom,14.85
530418,22082,RIBBON REEL STRIPES DESIGN,10,15/06/2010,1.65,13331,United Kingdom,16.50
531335,21535,RED RETROSPOT SMALL MILK JUG,1,08/12/2010,2.55,17931,United Kingdom,2.55
502853,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,15,11/11/2010,0.85,17589,United Kingdom,12.75
512938,15056,EDWARDIAN PARASOL NATURAL,120,04/11/2010,4.95,14145,United Kingdom,594.00
531729,40016,CHINESE DRAGON PAPER LANTERNS,24,20/10/2010,0.42,12907,United Kingdom,10.08
516601,85099,JUMBO BAG RED RETROSPOT,100,05/07/2010,1.65,16029,United Kingdom,165.00
518881,22143,CHRISTMAS CRAFT HEART DECORATIONS,2,29/04/2010,2.10,13069,United Kingdom,4.20
531256,22818,CARD CHRISTMAS VILLAGE,12,12/10/2010,0.42,18245,United Kingdom,5.04
491210,47505,MINATURE COLOURED GARDENING SET,6,08/02/2010,4.95,15367,United Kingdom,29.70
499521,21656,RIDGED GLASS POSY VASE,36,18/01/2010,1.25,13694,United Kingdom,45.00
512076,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,4,01/11/2010,1.49,13545,United Kingdom,5.96
532965,21479,WHITE SKULL HOT WATER BOTTLE,3,28/06/2010,3.75,15466,United Kingdom,11.25
534379,21426,WOODLAND STORAGE BOX SMALL,2,23/11/2010,2.10,14646,Netherlands,4.20
508059,21791,VINTAGE HEADS AND TAILS CARD GAME,12,20/08/2010,1.25,13141,United Kingdom,15.00
503211,"85,040.00",SET/4 BLUE FLOWER CANDLES IN BOWL,-1,08/09/2010,1.65,14175,United Kingdom,-1.65
537806,22175,PINK OWL SOFT TOY,5,04/02/2010,2.95,13113,United Kingdom,14.75
524741,22560,TRADITIONAL MODELLING CLAY,24,11/01/2010,1.25,14800,United Kingdom,30.00
511787,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,17/10/2010,1.69,15757,United Kingdom,20.28
531855,48194,DOORMAT HEARTS,2,18/05/2010,7.95,17101,United Kingdom,15.90
499285,85113,POLKA DOT PISTACHIO PAIL,1,13/09/2010,2.10,17207,United Kingdom,2.10
498890,22432,WATERING CAN PINK BUNNY,6,28/06/2010,1.95,12682,France,11.70
517862,22602,CHRISTMAS RETROSPOT HEART WOOD,144,07/09/2010,0.72,14667,United Kingdom,103.68
531373,15039,SANDALWOOD FAN,3,09/12/2009,0.85,15996,United Kingdom,2.55
519600,22324,BLUE POLKADOT KIDS BAG,1,21/03/2010,1.95,15353,United Kingdom,1.95
512321,21086,SET/6 RED SPOTTY PAPER CUPS,216,07/04/2010,0.53,16422,United Kingdom,114.48
532950,22699,ROSES REGENCY TEACUP AND SAUCER,12,08/03/2010,2.95,16700,United Kingdom,35.40
519028,21900,"KEY FOB , SHED",24,19/10/2010,0.65,17512,United Kingdom,15.60
513956,47559,TEA TIME OVEN GLOVE,13,05/03/2010,1.25,15808,United Kingdom,16.25
500098,84452,METAL RABBIT LADDER EASTER,12,02/12/2009,0.85,16771,United Kingdom,10.20
537418,22570,FELTCRAFT CUSHION RABBIT,1,22/09/2010,3.75,17884,United Kingdom,3.75
534583,48188,DOORMAT WELCOME PUPPIES,10,14/09/2010,6.75,15291,United Kingdom,67.50
497274,21781,MA CAMPAGNE CUTLERY BOX,1,31/03/2010,14.95,16781,United Kingdom,14.95
510485,22558,CLOTHES PEGS RETROSPOT PACK 24,1,18/08/2010,1.25,13544,United Kingdom,1.25
531754,22139,RETROSPOT TEA SET CERAMIC 11 PC,4,24/01/2010,4.95,16977,United Kingdom,19.80
524098,22594,CHRISTMAS GINGHAM TREE,48,15/11/2010,0.85,17204,United Kingdom,40.80
512285,21213,PACK OF 72 SKULL CAKE CASES,1,16/11/2010,0.55,13069,United Kingdom,0.55
495357,21746,SMALL RED SPOT WINDMILL,2,14/11/2010,1.25,14879,United Kingdom,2.50
514330,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,24,29/10/2010,0.42,14849,United Kingdom,10.08
503253,22410,MONEY BOX HOUSEKEEPING DESIGN,2,08/09/2010,1.25,16085,United Kingdom,2.50
525500,21733,RED HANGING HEART T-LIGHT HOLDER,6,01/09/2010,2.95,17732,United Kingdom,17.70
524354,82581,TOILET METAL SIGN,12,23/09/2010,0.55,17048,United Kingdom,6.60
524291,15056,EDWARDIAN PARASOL NATURAL,2,05/08/2010,5.95,15311,United Kingdom,11.90
494873,47503,ASS FLORAL PRINT SCISSORS,12,08/10/2010,1.25,12589,France,15.00
507133,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,15/06/2010,2.10,14461,United Kingdom,2.10
508695,"79,323.00",PINK CHERRY LIGHTS,-7,14/04/2010,6.75,13327,United Kingdom,-47.25
489791,47556,TEA TIME TEA TOWELS,1,11/10/2010,2.95,15542,United Kingdom,2.95
531359,21507,"ELEPHANT, BIRTHDAY CARD,",12,21/09/2010,0.42,13276,United Kingdom,5.04
500326,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,10/11/2010,2.10,14877,United Kingdom,2.10
495035,"21,527.00",RETRO SPOT TRADITIONAL TEAPOT,-2,26/10/2010,7.95,15358,United Kingdom,-15.90
532068,21164,HOME SWEET HOME METAL SIGN,1,13/07/2010,2.95,12855,United Kingdom,2.95
519917,16216,LETTER SHAPE PENCIL SHARPENER,20,09/12/2010,0.16,15555,United Kingdom,3.20
494732,85099,JUMBO BAG STRAWBERRY,10,20/07/2010,1.95,16670,United Kingdom,19.50
491719,22352,LUNCHBOX WITH CUTLERY RETROSPOT,2,20/12/2009,2.55,17799,United Kingdom,5.10
527918,84406,CREAM CUPID HEARTS COAT HANGER,2,29/09/2010,3.25,17975,United Kingdom,6.50
495016,85178,VICTORIAN SEWING KIT,2,29/11/2010,1.25,14649,United Kingdom,2.50
517710,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,20/09/2010,1.45,15039,United Kingdom,1.45
501166,21930,JUMBO STORAGE BAG SKULLS,10,10/02/2010,1.95,13481,United Kingdom,19.50
501541,21429,RED GINGHAM ROSE JEWELLERY BOX,8,23/11/2010,1.65,13478,United Kingdom,13.20
503260,85049,LUSH GREENS RIBBONS,1,18/01/2010,1.25,16393,United Kingdom,1.25
533973,21688,SILVER PLATE CANDLE BOWL SMALL,1,04/11/2010,2.95,15421,United Kingdom,2.95
527462,21662,VINTAGE GLASS COFFEE CADDY,3,15/11/2010,5.95,15261,United Kingdom,17.85
537607,22659,LUNCH BOX I LOVE LONDON,2,21/03/2010,1.95,15965,United Kingdom,3.90
507235,85175,CACTI T-LIGHT CANDLES,64,20/10/2010,0.36,14298,United Kingdom,23.04
516919,22576,SWALLOW WOODEN CHRISTMAS DECORATION,12,05/03/2010,0.85,17096,United Kingdom,10.20
523960,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,02/11/2010,1.65,16340,United Kingdom,1.65
518948,48187,DOORMAT NEW ENGLAND,2,25/01/2010,7.49,15874,United Kingdom,14.98
491714,22144,CHRISTMAS CRAFT LITTLE FRIENDS,5,26/09/2010,2.10,16409,United Kingdom,10.50
536190,22867,HAND WARMER BIRD DESIGN,2,15/11/2010,2.10,14527,United Kingdom,4.20
501836,22498,WOODEN REGATTA BUNTING,2,22/09/2010,5.95,15808,United Kingdom,11.90
530426,48129,DOORMAT TOPIARY,2,16/12/2009,7.95,14911,EIRE,15.90
514335,22088,PAPER BUNTING COLOURED LACE,2,14/05/2010,2.95,13439,United Kingdom,5.90
499285,22266,EASTER DECORATION HANGING BUNNY,1,26/03/2010,0.65,17207,United Kingdom,0.65
498527,21561,DINOSAUR LUNCHBOX WITH CUTLERY,1,12/05/2010,2.55,17816,United Kingdom,2.55
499968,21499,BLUE SPOTS WRAP,25,13/01/2010,0.42,13214,United Kingdom,10.50
531566,22694,WICKER STAR,6,31/01/2010,2.10,14902,United Kingdom,12.60
508652,22149,FELTCRAFT 6 FLOWER FRIENDS,3,04/10/2010,2.10,16400,United Kingdom,6.30
505713,48187,DOOR MAT NEW ENGLAND,2,02/11/2010,7.49,18178,United Kingdom,14.98
498027,22172,METAL SHELF WITH RAIL,2,25/02/2010,8.50,17644,United Kingdom,17.00
528159,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,02/05/2010,1.95,13081,United Kingdom,23.40
501640,21383,PACK OF 12 STICKY BUNNIES,96,05/03/2010,0.55,14400,United Kingdom,52.80
522071,22178,VICTORIAN GLASS HANGING T-LIGHT,12,07/10/2010,1.25,13782,United Kingdom,15.00
503441,22475,SKULL DESIGN TV DINNER TRAY,3,14/09/2010,4.95,15606,United Kingdom,14.85
491186,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,28/11/2010,6.75,15889,United Kingdom,13.50
531782,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,25/10/2010,2.55,16021,United Kingdom,2.55
518481,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,12/05/2010,6.35,17841,United Kingdom,6.35
523125,22629,SPACEBOY LUNCH BOX,12,16/05/2010,1.95,14291,United Kingdom,23.40
520584,22753,SMALL YELLOW BABUSHKA NOTEBOOK,12,14/06/2010,0.85,12839,United Kingdom,10.20
524565,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,19/05/2010,2.95,13257,United Kingdom,17.70
522799,20943,SET/6 GINGERBREAD STAR T-LIGHTS,12,08/11/2010,1.25,14355,United Kingdom,15.00
537131,22365,DOORMAT RESPECTABLE HOUSE,1,19/11/2010,7.95,15716,United Kingdom,7.95
491629,20982,12 PENCILS TALL TUBE SKULLS,24,14/12/2009,0.85,14790,United Kingdom,20.40
532036,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,08/11/2010,1.25,14615,United Kingdom,15.00
527358,22186,RED STAR CARD HOLDER,1,05/07/2010,2.95,16782,United Kingdom,2.95
508003,21833,CAMOUFLAGE LED TORCH,1,07/12/2010,1.69,15012,United Kingdom,1.69
525873,21790,VINTAGE SNAP CARDS,12,16/12/2009,0.85,16980,United Kingdom,10.20
492767,20725,LUNCH BAG RED SPOTTY,10,12/08/2010,1.65,16746,United Kingdom,16.50
500148,21285,RETRO SPOT CANDLE MEDIUM,12,06/09/2010,1.85,17448,United Kingdom,22.20
530431,21781,MA CAMPAGNE CUTLERY BOX,1,07/12/2010,14.95,15796,United Kingdom,14.95
495949,85130,BEADED CRYSTAL HEART GREEN LARGE,4,29/03/2010,1.65,14606,United Kingdom,6.60
508654,21282,NATURAL BARK CANDLE LARGE,6,28/01/2010,4.25,15296,United Kingdom,25.50
502427,20778,GARDEN PATH NOTEBOOK,2,22/03/2010,1.65,17019,United Kingdom,3.30
499914,85124,BLUE JUICY FRUIT PHOTO FRAME,3,22/02/2010,2.55,13097,United Kingdom,7.65
507395,84879,ASSORTED COLOUR BIRD ORNAMENT,8,14/12/2009,1.69,13598,United Kingdom,13.52
506082,21495,SKULLS WRAP,25,31/08/2010,0.42,13178,United Kingdom,10.50
532377,22944,CHRISTMAS METAL POSTCARD WITH BELLS,12,15/02/2010,1.25,15240,United Kingdom,15.00
502491,22505,MEMO BOARD COTTAGE DESIGN,4,23/08/2010,4.95,12471,Germany,19.80
526396,22667,RECIPE BOX RETROSPOT,1,13/12/2009,2.95,18109,United Kingdom,2.95
509438,84970,SINGLE HEART ZINC T-LIGHT HOLDER,12,05/12/2010,0.95,14920,United Kingdom,11.40
533448,22142,CHRISTMAS CRAFT WHITE FAIRY,12,06/07/2010,1.45,18260,United Kingdom,17.40
491812,72799,PURPLE PILLAR CANDLE BLACK FLOCK,240,25/10/2010,1.25,13694,United Kingdom,300.00
504847,21470,FLOWER VINE RAFFIA FOOD COVER,7,31/10/2010,3.75,17931,United Kingdom,26.25
497898,22300,COFFEE MUG DOG + BALL DESIGN,6,10/09/2010,2.55,18077,United Kingdom,15.30
522025,22223,CAKE PLATE LOVEBIRD PINK,24,09/09/2010,4.25,15372,United Kingdom,102.00
504340,22417,PACK OF 60 SPACEBOY CAKE CASES,6,09/11/2010,0.55,13564,United Kingdom,3.30
510172,22558,CLOTHES PEGS RETROSPOT PACK 24,12,13/12/2009,1.25,18145,United Kingdom,15.00
514480,22423,REGENCY CAKESTAND 3 TIER,1,25/05/2010,12.75,16409,United Kingdom,12.75
534681,22049,WRAP CHRISTMAS SCREEN PRINT,25,19/09/2010,0.42,13451,United Kingdom,10.50
517549,22457,NATURAL SLATE HEART CHALKBOARD,2,26/10/2010,2.95,16782,United Kingdom,5.90
521987,22084,PAPER CHAIN KIT EMPIRE,6,06/06/2010,2.95,17646,United Kingdom,17.70
502837,21114,LAVENDER SCENTED FABRIC HEART,10,17/12/2009,1.25,14771,United Kingdom,12.50
511434,21989,PACK OF 20 SKULL PAPER NAPKINS,1,03/02/2010,0.85,17201,United Kingdom,0.85
515026,22607,WOODEN ROUNDERS GARDEN SET,4,01/09/2010,8.50,17623,United Kingdom,34.00
516153,21035,SET/2 RED SPOTTY TEA TOWELS,200,04/03/2010,2.55,13798,United Kingdom,510.00
534388,21755,LOVE BUILDING BLOCK WORD,1,27/04/2010,5.95,14994,United Kingdom,5.95
489549,"35,400.00",WOODEN BOX ADVENT CALENDAR,-2,09/12/2010,7.95,13768,United Kingdom,-15.90
535107,20725,LUNCH BAG RED RETROSPOT,100,04/03/2010,1.45,14680,United Kingdom,145.00
502063,21640,ASSORTED TUTTI FRUTTI FOB NOTEBOOK,24,09/04/2010,0.85,14355,United Kingdom,20.40
526096,22413,METAL SIGN TAKE IT OR LEAVE IT,6,06/05/2010,2.95,13615,United Kingdom,17.70
